quelle,labela,labelb1,labelc1,labelb2,labelc2,labelb3,labelc3,labelb4,labelc4,labelb5,labelc5,labeld,inhalt,index_binar
dummy529,N,N,N,N,N,N,N,N,N,N,N,N,ueber ein weilchen sprach der schueler vater ich kann doch nichts mehr arbeiten wir wollen lieber feierabend machen ei was antwortete er meinst du ich wollte die haende in den schoss legen wie du ich muss noch schaffen du kannst dich aber heim packen vater ich bin zum erstenmal hier in dem wald ich weiss den weg nicht allein geht doch mit mir weil sich der zorn gelegt hatte so liess der vater sich endlich bereden und ging mit ihm heim da sprach er zum sohn geh und verkauf die verschaendete axt und sieh zu was du dafuer kriegst das uebrige muss ich verdienen um sie dem nachbar zu bezahlen der sohn nahm die axt und trug sie in die stadt zu einem goldschmied der probierte sie legte sie auf die waage und sprach sie ist vierhundert taler wert so viel habe ich nicht bar der schueler sprach gebt mir was ihr habt das uebrige will ich euch borgen der goldschmied gab ihm dreihundert taler und blieb einhundert schuldig darauf ging der schueler heim und sprach vater ich habe geld geht und fragt was der nachbar fuer die axt haben will das weiss ich schon antwortete der alte einen taler sechs groschen so gebt ihm zwei taler zwoelf groschen das ist das doppelte und ist genug seht ihr ich habe geld im ueberfluss und gab dem vater einhundert taler und sprach es soll euch niemals fehlen lebt nach eurer bequemlichkeit mein gott sprach der alte wie bist du zu dem reichtum gekommen da erzaehlte er ihm wie alles zugegangen waere und wie er im vertrauen auf sein glueck einen so reichen fang getan haette mit dem uebrigen geld aber zog er wieder hin auf die hohe schule und lernte weiter und weil er mit seinem pflaster alle wunden heilen konnte ward er der beruehmteste doktor auf der ganzen welt,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,kinder und hausmaerchen vorrede wir finden es wohl wenn von sturm und anderem unglueck das der himmel schickt eine ganze saat zu boden geschlagen wird dass noch bei niedrigen hecken oder straeuchen die am wege stehen ein kleiner platz sich gesichert hat und einzelne aehren aufrecht geblieben sind scheint dann die sonne wieder guenstig so wachsen sie einsam und unbeachtet fort keine fruehe sichel schneidet sie fuer die grossen vorratskammern aber im spaetsommer wenn sie reif und voll geworden kommen arme haende die sie suchen und aehre an aehre gelegt sorgfaeltig gebunden und hoeher geachtet als sonst ganze garben werden sie heimgetragen und winterlang sind sie nahrung vielleicht auch der einzige samen fuer die zukunft,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,so ist es uns vorgekommen wenn wir gesehen haben wie von so vielem was in frueherer zeit geblueht hat nichts mehr uebrig geblieben selbst die erinnerung daran fast ganz verloren war als unter dem volke lieder ein paar buecher sagen und diese unschuldigen hausmaerchen die plaetze am ofen der kuechenherd bodentreppen feiertage noch gefeiert triften und waelder in ihrer stille vor allem die ungetruebte phantasie sind die hecken gewesen die sie gesichert und einer zeit aus der andern ueberliefert haben,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,es war vielleicht gerade zeit diese maerchen festzuhalten da diejenigen die sie bewahren sollen immer seltener werden freilich die sie noch wissen wissen gemeinlich auch recht viel weil die menschen ihnen absterben sie nicht den menschen aber die sitte selber nimmt immer mehr ab wie alle heimlichen plaetze in wohnungen und gaerten die vom grossvater bis zum enkel fortdauerten dem stetigen wechsel einer leeren praechtigkeit weichen die dem laecheln gleicht womit man von diesen hausmaerchen spricht welches vornehm aussieht und doch wenig kostet wo sie noch da sind leben sie so dass man nicht daran denkt ob sie gut oder schlecht sind poetisch oder fuer gescheite leute abgeschmackt man weiss sie und liebt sie weil man sie eben so empfangen hat und freut sich daran ohne einen grund dafuer so herrlich ist lebendige sitte ja auch das hat die poesie mit allem unvergaenglichen gemein dass man ihr selbst gegen einen andern willen geneigt sein muss leicht wird man uebrigens bemerken dass sie nur da gehaftet hat wo ueberhaupt eine regere empfaenglichkeit fuer poesie oder eine noch nicht von den verkehrtheiten des lebens ausgeloeschte phantasie vorhanden war wir wollen in gleichem sinne diese maerchen nicht ruehmen oder gar gegen eine entgegengesetzte meinung verteidigen ihr blosses dasein reicht hin sie zu schuetzen was so mannigfach und immer wieder von neuem erfreut bewegt und belehrt hat das traegt seine notwendigkeit in sich und ist gewiss aus jener ewigen quelle gekommen die alles leben betaut und wenn es auch nur ein einziger tropfen waere den ein kleines zusammengehaltenes blatt gefasst hat so schimmert er doch in dem ersten morgenrot,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,darum geht innerlich durch diese dichtungen jene reinheit um derentwillen uns kinder so wunderbar und selig erscheinen sie haben gleichsam dieselben blaulichweissen makellosen glaenzenden augen 1 die nicht mehr wachsen koennen waehrend die andern glieder noch zart schwach und zum dienste der erde ungeschickt sind das ist der grund warum wir durch unsere sammlung nicht bloss der geschichte der poesie und mythologie einen dienst erweisen wollten sondern es zugleich absicht war dass die poesie selbst die darin lebendig ist wirke und erfreue wen sie erfreuen kann also auch dass es als ein erziehungsbuch diene wir suchen fuer ein solches nicht jene reinheit die durch ein aengstliches ausscheiden dessen was bezug auf gewisse zustaende und verhaeltnisse hat wie sie taeglich vorkommen und auf keine weise verborgen bleiben koennen erlangt wird und wobei man zugleich in der taeuschung ist dass das was in einem gedruckten buche ausfuehrbar es auch im wirklichen leben sei wir suchen die reinheit in der wahrheit einer geraden nichts unrechtes im rueckhalt bergenden erzaehlung dabei haben wir jeden fuer das kindesalter nicht passenden ausdruck in dieser neuen auflage sorgfaeltig geloescht sollte man dennoch einzuwenden haben dass eltern eins und das andere in verlegenheit setze und ihnen anstoessig vorkomme so dass sie das buch kindern nicht geradezu in die haende geben wollten so mag fuer einzelne faelle die sorge begruendet sein und sie koennen dann leicht eine auswahl treffen im ganzen das heisst fuer einen gesunden zustand ist sie gewiss unnoetig nichts besser kann uns verteidigen als die natur selber welche diese blumen und blaetter in solcher farbe und gestalt hat wachsen lassen wem sie nicht zutraeglich sind nach besonderen beduerfnissen der kann nicht fordern dass sie deshalb anders gefaerbt und geschnitten werden sollen oder auch regen und tau faellt als eine wohltat fuer alles herab was auf der erde steht wer seine pflanzen nicht hineinzustellen getraut weil sie zu empfindlich sind und schaden nehmen koennten sondern sie lieber in der stube mit abgeschrecktem wasser begiesst wird doch nicht verlangen dass regen und tau darum ausbleiben sollen gedeihlich aber kann alles werden was natuerlich ist und danach sollen wir trachten uebrigens wissen wir kein gesundes und kraeftiges buch welches das volk erbaut hat wenn wir die bibel obenan stellen wo solche bedenklichkeiten nicht in ungleich groesserem mass eintraeten der rechte gebrauch aber findet nichts boeses heraus sondern wie ein schoenes wort sagt ein zeugnis unseres herzens kinder deuten ohne furcht in die sterne waehrend andere nach dem volksglauben die engel damit beleidigen,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,gesammelt haben wir an diesen maerchen seit etwa dreizehn jahren der erste band welcher im jahre 1812 erschien enthielt meist was wir nach und nach in hessen in den mainund kinziggegenden der grafschaft hanau wo wir her sind von muendlichen ueberlieferungen aufgefasst hatten der zweite band wurde im jahre 1814 beendigt und kam schneller zustande teils weil das buch selbst sich freunde verschafft hatte die es nun wo sie bestimmt sahen was und wie es gemeint war unterstuetzten teils weil uns das glueck beguenstigte das zufall scheint aber gewoehnlich beharrlichen und fleissigen sammlern beisteht ist man erst gewoehnt auf dergleichen zu achten so begegnet es doch haeufiger als man sonst glaubt und das ist ueberhaupt mit sitten und eigentuemlichkeiten spruechen und scherzen des volkes der fall die schoenen plattdeutschen maerchen aus dem fuerstentum muenster und paderborn verdanken wir besonderer guete und freundschaft das zutrauliche der mundart bei der innern vollstaendigkeit zeigt sich hier besonders guenstig dort in den altberuehmten gegenden deutscher freiheit haben sich an manchen orten die sagen und maerchen als eine fast regelmaessige vergnuegung der feiertage erhalten und das land ist noch reich an ererbten gebraeuchen und liedern da wo die schrift teils noch nicht durch einfuehrung des fremden stoert oder durch ueberladung abstumpft teils weil sie sichert dem gedaechtnis noch nicht nachlaessig zu werden gestattet ueberhaupt bei voelkern deren literatur unbedeutend ist pflegt sich als ersatz die ueberlieferung staerker und ungetruebter zu zeigen so scheint auch niedersachsen mehr als alle andere gegenden behalten zu haben was fuer eine viel vollstaendigere und innerlich reichere sammlung waere im fuenfzehnten jahrhundert oder auch noch im sechzehnten zu hans sachsens und fischarts zeiten in deutschland moeglich gewesen 2 ,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,einer jener guten zufaelle aber war es dass wir aus dem bei kassel gelegenen dorfe niederzwehrn eine baeuerin kennen lernten die uns die meisten und schoensten maerchen des zweiten bandes erzaehlte die frau viehmaennin war noch ruestig und nicht viel ueber fuenfzig jahre alt ihre gesichtszuege hatten etwas festes verstaendiges und angenehmes und aus grossen augen blickte sie hell und scharf 3 sie bewahrte die alten sagen fest im gedaechtnis und sagte wohl selbst dass diese gabe nicht jedem verliehen sei und mancher gar nichts im zusammenhange behalten koenne dabei erzaehlte sie bedaechtig sicher und ungemein lebendig mit eigenem wohlgefallen daran erst ganz frei dann wenn man es wollte noch einmal langsam so dass man mit einiger uebung nachschreiben konnte manches ist auf diese weise woertlich beibehalten und wird in seiner wahrheit nicht zu verkennen sein wer an leichte verfaelschung der ueberlieferung nachlaessigkeit bei aufbewahrung und daher an unmoeglichkeit langer dauer als regel glaubt der haette hoeren muessen wie genau sie immer bei der erzaehlung blieb und auf ihre richtigkeit eifrig war sie aenderte niemals bei einer wiederholung etwas in der sache ab und besserte ein versehen sobald sie es bemerkte mitten in der rede gleich selber die anhaenglichkeit an das ueberlieferte ist bei menschen die in gleicher lebensart unabaenderlich fortfahren staerker als wir zur veraenderung geneigt begreifen eben darum hat es so vielfach bewaehrt eine gewisse eindringliche naehe und innere tuechtigkeit zu der anderes das aeusserlich viel glaenzender erscheinen kann nicht so leicht gelangt der epische grund der volksdichtung gleicht dem durch die ganze natur in mannigfachen abstufungen verbreiteten gruen das saettigt und saenftigt ohne je zu ermueden,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,wir erhielten ausser den maerchen des zweiten bandes auch reichliche nachtraege zu dem ersten und bessere erzaehlungen vieler dort gelieferten und gleich falls aus jener oder andern aehnlichen quellen hessen hat als ein bergichtes von grossen heerstrassen abseits liegendes und zunaechst mit dem ackerbau beschaeftigtes land den vorteil dass es alte ueberlieferungen und sitten besser aufbewahren kann ein gewisser ernst eine gesunde tuechtige und tapfere gesinnung die von der geschichte nicht wird unbeachtet bleiben selbst die grosse und schoene gestalt der maenner in den gegenden wo der eigentliche sitz der chatten war haben sich auf diese art erhalten und lassen den mangel an dem bequemen und zierlichen den man im gegensatz zu anderen laendern etwa aus sachsen kommend leicht bemerkt eher als einen gewinn betrachten dann empfindet man auch dass die zwar rauheren aber oft ausgezeichnet herrlichen gegenden wie eine gewisse strenge und duerftigkeit der lebensweise zu dem ganzen gehoeren ueberhaupt muessen die hessen zu den voelkern unseres vaterlandes gezaehlt werden die am meisten wie die alten wohnsitze so auch die eigentuemlichkeit ihres wesens durch die veraenderung der zeit festgehalten haben,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,was wir nun bisher fuer unsere sammlung gewonnen hatten wollten wir bei dieser zweiten auflage dem buch einverleiben daher ist der erste band fast ganz umgearbeitet das unvollstaendige ergaenzt manches einfacher und reiner erzaehlt und nicht viel stuecke werden sich finden die nicht in besserer gestalt er scheinen es ist noch einmal geprueft was verdaechtig schien das heisst was etwa haette fremden ursprungs oder durch zusaetze verfaelscht sein koennen und dann alles ausgeschieden dafuer sind die neuen stuecke worunter wir auch beitraege aus oesterreich und deutschboehmen zaehlen eingerueckt so dass man manches bisher ganz unbekannte finden wird fuer die anmerkungen war uns frueher nur ein enger raum gegeben bei dem erweiterten umfange des buchs konnten wir fuer jene nun einen eigenen dritten band bestimmen hierdurch ist es moeglich geworden nicht nur das was wir frueher ungern zurueckbehielten mitzuteilen sondern auch neue hierher gehoerige abschnitte zu liefern die wie wir hoffen den wissenschaftlichen wert dieser ueberlieferungen noch deutlicher machen werden,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,was die weise betrifft in der wir hier gesammelt haben so ist es uns zuerst auf treue und wahrheit angekommen wir haben naemlich aus eigenen mitteln nichts hinzugesetzt keinen umstand und zug der sage selbst verschoenert sondern ihren inhalt so wiedergegeben wie wir ihn empfangen hatten dass der ausdruck und die ausfuehrung des einzelnen grossenteils von uns herruehrt versteht sich von selbst doch haben wir jede eigentuemlichkeit die wir bemerkten zu erhalten gesucht um auch in dieser hinsicht der sammlung die mannigfaltigkeit der natur zu lassen jeder der sich mit aehnlicher arbeit befasst wird es uebrigens begreifen dass dies kein sorgloses und unachtsames auffassen kann genannt werden im gegenteil ist aufmerksamkeit und ein takt noetig der sich erst mit der zeit erwirbt um das einfachere reinere und doch in sich vollkommenere von dem verfaelschten zu unterscheiden verschiedene erzaehlungen haben wir sobald sie sich ergaenzten und zu ihrer vereinigung keine widersprueche wegzuschneiden waren als eine mitgeteilt wenn sie aber abwichen wo dann jede gewoehnliche ihre eigentuemlichen zuege hatte der besten den vorzug gegeben und die andern fuer die anmerkungen aufbewahrt diese abweichungen naemlich erschienen uns merkwuerdiger als denen welche darin bloss abaenderungen und entstellungen eines einmal dagewesenen urbildes sehen da es im gegenteil vielleicht nur versuche sind einem im geist bloss vorhandenen unerschoepflichen auf mannigfachen wegen sich zu naehern wiederholungen einzelner saetze zuege und einleitungen sind wie epische zeilen zu betrachten die sobald der ton sich ruehrt der sie anschlaegt immer wiederkehren und in einem andern sinne eigentlich nicht zu verstehen,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,eine entschiedene mundart haben wir gerne beibehalten haette es ueberall geschehen koennen so wuerde die erzaehlung ohne zweifel gewonnen haben es ist hier ein fall wo die erlangte bildung feinheit und kunst der sprache zuschanden wird und man fuehlt dass eine gelaeuterte schriftsprache so gewandt sie in allem uebrigen sein mag heller und durchsichtiger aber auch schmackloser geworden ist und nicht mehr so fest dem kerne sich anschliesst schade dass die niederhessische mundart in der naehe von kassel als in den grenzpunkten des alten saechsischen und fraenkischen hessengaues eine unbestimmte und nicht reinlich aufzufassende mischung von niedersaechsischem und hochdeutschem ist,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,in diesem sinn gibt es unsers wissens sonst keine sammlungen von maerchen in deutschland entweder waren es nur ein paar zufaellig erhaltene die man mitteilte oder man betrachtete sie bloss als rohen stoff um groessere erzaehlungen daraus zu bilden gegen solche bearbeitungen erklaeren wir uns geradezu zwar ist es unbezweifelt dass in allem lebendigen gefuehl fuer eine dichtung ein poetisches bilden und fortbilden liegt ohne welches auch eine ueberlieferung etwas unfruchtbares und abgestorbenes waere ja eben dies ist mit ursache warum jede gegend nach ihrer eigentuemlichkeit jeder mund anders erzaehlt aber es ist doch ein grosser unterschied zwischen jenem halb unbewussten dem stillen forttreiben der pflanzen aehnlichen und von der unmittelbaren lebensquelle getraenkten einfalten und einer absichtlichen alles nach willkuer zusammenknuepfenden und auch wohl leimenden umaenderung diese aber ist es welche wir nicht billigen koennen die einzige richtschnur waere dann die von seiner bildung abhaengende gerade vorherrschende ansicht des dichters waehrend bei jenem natuerlichen fortbilden der geist des volkes in dem einzelnen waltet und einem besondern geluesten vorzudringen nicht erlaubt raeumt man den ueberlieferungen wissenschaftlichen wert ein das heisst gibt man zu dass sich in ihnen anschauungen und bildungen der vorzeit erhalten so versteht sich von selbst dass dieser wert durch solche bearbeitungen fast immer zugrunde gerichtet wird allein die poesie gewinnt nicht dadurch denn wo lebt sie wirklich als da wo sie die seele trifft wo sie in der tat kuehlt und erfrischt oder waermt und staerkt aber jede bearbeitung dieser sagen welche ihre einfachheit unschuld und prunklose reinheit wegnimmt reisst sie aus dem kreise welchem sie angehoeren und wo sie ohne ueberdruss immer wieder begehrt werden es kann sein und dies ist der beste fall dass man feinheit geist besonders witz der die laecherlichkeit der zeit mit hineinzieht ein zartes ausmalen des gefuehls wie es einer von der poesie aller voelker genaehrten bildung nicht allzuschwer faellt dafuer gibt aber diese gabe hat doch mehr schimmer als nutzen sie denkt an das einmalige anhoeren oder lesen an das sich unsere zeit gewoehnt hat und sammelt und spitzt dafuer die reize doch in der wiederholung ermuedet uns der witz und das dauernde ist etwas ruhiges stilles und reines die geuebte hand solcher bearbeitungen gleicht doch jener ungluecklich begabten die alles was sie anruehrte auch die speisen in gold verwandelte und kann uns mitten im reichtum nicht saettigen und traenken gar wo aus blosser einbildungskraft die mythologie mit ihren bildern soll angeschafft werden wie kahl innerlich leer und gestaltlos sieht dann trotz den besten und staerksten worten alles aus uebrigens ist dies nur gegen sogenannte bearbeitungen gesagt welche die maerchen zu verschoenern und poetischer auszustatten vorhaben nicht gegen ein freies auffassen derselben zu eignen ganz der zeit angehoerenden dichtungen denn wer haette lust der poesie grenzen abzustecken,0
dummy530,N,N,N,N,N,N,N,N,N,N,N,N,wir uebergeben dies buch wohlwollenden haenden dabei denken wir an die segnende kraft die in ihnen liegt und wuenschen dass denen welche diese brosamen der poesie armen und genuegsamen nicht goennen es gaenzlich verborgen bleiben moege kassel am 3ten julius 1819 fussnoten 1 in die sich kinder selbst so gern greifen fischarts gargantua 129 b 131 b und die sie sich holen moechten 2 merkwuerdig ist dass bei den galliern nicht erlaubt war die ueberlieferten gesaenge aufzuschreiben waehrend man sich der schrift in allen uebrigen angelegenheiten bediente caesar der dies anmerkt de bg vi 4 glaubt dass man damit habe verhueten wollen im vertrauen auf die schrift leichtsinnig im erlernen und behalten der lieder zu werden auch thamus haelt dem theuth im phaedrus des plato bei erfindung der buchstaben den nachteil vor den die schrift auf die ausbildung des gedaechtnisses haben wuerde 3 unser bruder ludwig grimm hat eine recht aehnliche und natuerliche zeichnung von ihr radiert die man in der sammlung seiner blaetter bei weigel in leipzig findet durch den krieg geriet die gute frau in elend und unglueck das wohltaetige menschen lindern aber nicht heben konnten der vater ihrer zahlreichen enkel starb am nervenfieber die waisen brachten krankheit und die hoechste not in ihre schon arme huette sie ward siech und starb am 17 nov 1816,0
dummy531,N,N,N,N,N,N,N,N,N,N,N,N,ein bote wird in ein wirthshaus geschickt mit drei toechtern deren eine seinem herrn zu willen gewesen auf seine raethselhafte ansprache erwidert nun die betroffene in einer ihm unverstaendlichen weise dass sie nach ihrer niederkunft mit dem kinde zu dem geliebten sich begeben werde das gespraech selbst lautet guten tag ihr jungfern alle drei ich weiss nicht wer die rechte sei ich soll euch gruessen von dem ihr werdt wohl wissen von wem ihr sollt ihm sagen das ihr werdt wohl wissen was setzt euch ein wenig nieder gruesst euren herren wieder wenn der berg vergeht der vor mir steht dann werd ich ihm schicken das er wird wohl wissen was,0
dummy532,N,N,N,N,N,N,N,N,N,N,N,N,unser herr christus wollte mal ueber einen bach und bat das pferd es solle ihn hinueber tragen das aber sagte es haette nur ne kurze mittagsstunde und waere noch nicht satt da sagte der herr christus so solle es den halben tag fressen koennen und doch nicht dick werden darauf kam er zu einem rinde und das frass auch als er das bat es solle ihn hinuebertragen da sagte es es haette wohl nur eine kurze mittagsstunde aber es wollte das doch gern thun da sagte er so sollte es von nun an in einer stunde sich dick fressen koennen darum kann man ein pferd nicht in einem halben tage dick fuettern aber ein rind frisst sich in einer stunde satt,0
dummy533,N,N,N,N,N,N,N,N,N,N,N,N,als ich vor einigen jahren mit gudrun bekannt wurde war der vordere theil des gedichtes der in irland spielt mir voellig neu und ich erinnere mich auch nicht frueher jemals von dem inhalte desselben etwas gehoert zu haben anders aber war es mit dem haupttheile die erzaehlung selbst die vorkommenden namen die einzelnen scenen alles erschien mir eigenthuemlich bekannt wie etwas das ich laengst gewusst nach einigem besinnen erinnerte ich mich endlich dass ein maedchen welches 1826 1828 in hagenow im hause meiner eltern diente den inhalt des genannten gedichtes im volksdialecte zuweilen zur unterhaltung in der kinderstube erzaehlte ich habe als wirkliche und bestimmte erinnerung nur drei momente daraus im gedaechtniss behalten erstens dor kuemt de oll war wad von stormland diese worte wurden jedesmal mit gehobener stimme und mit demjenigen nachdruck gesprochen mit welchem man eine bedeutende persoenlichkeit in die erzaehlung einfuehrt zweitens dor kamen se an up dem wulpensann drittens erinnere ich mich deutlich wie die scene geschildert ward als gudrun und ihre gefaehrtin am fruehen morgen ehe sie zum meeresstrande gehen sich in das vorzimmer der boesen herzogin schleichen und dort an der thuer lauschen ob dieselbe schon erwacht sei und sie ihr die bitte vortragen koennen struempfe anziehen zu duerfen,0
dummy533,N,N,N,N,N,N,N,N,N,N,N,N,fraeulein a krueger in rostock vgl germania 12 220 224,0
dummy534,N,N,N,N,N,N,N,N,N,N,N,N,ein bauer hatte drei soehne fritz der aelteste johann der zweite und krischan der juengste der galt bei seinem vater und seinen bruedern fuer ein bischen daemlich und hiess deshalb nur der dumme als nun der bauer zum sterben kam rief er seine drei soehne an sein bett und sagte lieben kinder wenn ich todt bin dann soll mein sarg offen in der kirche hingestellt werden und jede nacht soll einer von euch bei mir wachen zuerst fritz dann johann und zuletzt krischan wie er nun gestorben war und der erste abend herankam sagte fritz zu krischan krischan mir graut davor bei vatern zu wachen geh du hin und wach fuer mich das that denn krischan auch als die glocke zwoelf schlug da richtete sich der todte auf und fragte fritz mein sohn bist du hier nein vater antwortete krischan fritzen graute vor dir ich bin krischan hier krischan sagte der todte hast du ne weisse floete pfeife wenn du morgens hier weggehst dann floet auf beiden enden und wart ab was kommt das that denn krischan und blies am morgen erst auf dem rechten ende da stand ein schoener schimmel mit schoenem sattelzeug und schoenen kleidern auf dem ruecken vor ihm die kleider zog er an und setzte sich auf das pferd und ritt eine weile herum dann stieg er ab und blies auf dem andern ende da war der schimmel weg er steckte die floete in die kirchhofsmauer und ging nach hause,0
dummy534,N,N,N,N,N,N,N,N,N,N,N,N,am zweiten abend kam die reihe an johann der sagte zu krischan mir graut davor in der nacht bei vatern zu wachen geh du hin und wach fuer mich und krischan that so und es ging die nacht wie die erste nur bekam er diesmal eine braune floete und wie er am morgen drauf blies stand da ein schoener brauner auf dem ritt er ein wenig herum dann blies er am andern ende und der braune war verschwunden er steckte auch diese floete in die mauer und ging nach hause,0
dummy534,N,N,N,N,N,N,N,N,N,N,N,N,am dritten abend kam an ihn die reihe und diesmal gab ihm der vater eine schwarze floete und sagte nun brauche keiner mehr bei ihm zu wachen am morgen pfiff er sich ein schoenes schwarzes pferd her das er nachdem er drauf geritten wieder verschwinden liess worauf er die schwarze floete zu den andern legte und heimging,0
dummy534,N,N,N,N,N,N,N,N,N,N,N,N,nicht lange darnach wurde von einer schoenen prinzessin erzaehlt die auf einem hohen steilen glasberge wohne der koenig ihr vater liess bekannt machen wer den berg zu pferde hinaufreiten koenne solle seine tochter zur frau haben daran versuchten viele ihr glueck aber keinem gelang es da beschlossen auch fritz und johann es zu wagen als krischan das hoerte sagte er sie moechten ihn doch auch mitnehmen ach sagten die brueder dazu bist du viel zu dumm du bleibst zu hause und backten ihm die pantoffeln an die struempfe fest damit er ihnen nicht nachkommen koennte wie sie weg waren zog krischan die struempfe sammt den pantoffeln aus ging barfuss nach dem kirchhof nahm die weisse floete und floetete und als der schimmel vor ihm stand zog er die schoenen kleider an und ritt stracks nach dem glasberg der schimmel kam bis an die mitte des berges so weit war noch keiner gekommen aber da konnte er auch nicht weiter abends wie seine brueder nach hause kamen war krischan all da und hatte seine hoelzernen pantoffeln an die brueder erzaehlten ihm von dem schoenen herrn der bis zur haelfte heraufgeritten war wussten aber nicht dass das ihr bruder krischan mit den hoelzernen pantoffeln gewesen war,0
dummy534,N,N,N,N,N,N,N,N,N,N,N,N,am andern tage ritten die brueder wieder hin und krischan hinter ihnen diesmal auf seinem braunen und diesmal kam er beinahe bis an die spitze abends kamen die brueder nach hause und fanden krischanen schon vor sie erzaehlten auch diesmal von dem herrn auf dem braunen am dritten tage ritt krischan auf dem schwarzen pferde in den schoensten kleidern nach dem glasberg und kam bis ganz hinauf wo er von der prinzessin gar lieblich empfangen wurde er wurde nun koenig ueber das ganze land und hielt hochzeit mit der schoenen koenigstochter seinen bruedern aber trug ers nicht nach dass sie ihn den dummen genannt hatten sondern holte sie an seinen hof und hielt sie hoch in ehren,0
dummy534,N,N,N,N,N,N,N,N,N,N,N,N,ad brandt nach erzaehlung eines mannes aus der gegend von wittenburg,0
dummy535,N,N,N,N,N,N,N,N,N,N,N,N,ein bauer hatte einen ochsen ein gar schoenes und kluges thier er und seine frau hatten ihn so lieb und hielten so viel von ihm dass sie beschlossen ihn studiren zu lassen der bauer ging zum kaufmann in die stadt ihn um seinen rath zu fragen der erklaerte sich ganz damit einverstanden indem er im stillen dachte von der dummheit des bauern seinen vortheil zu ziehen er schlug ihm seinen freund den advocaten vor der werde den ochsen lehren der kaufmann ging als der bauer sich einverstanden erklaerte zum advocaten hin sie verabredeten sich 200 thaler zahlen zu lassen die wollten sie theilen und ebenso den ochsen den sie schlachten wollten der kaufmann kehrte zum bauern zurueck und theilte ihm die bedingungen mit der bauer war hocherfreut und seine frau nicht minder die ihn trieb den ochsen so bald als moeglich zum advocaten zu bringen am andern tage fuehrte er den ochsen zum advocaten der ihn aus einem zinnernen gefaess hafer fressen liess was dem bauern sehr wohl gefiel so min leiw oessing sagte er dit schal di bęter bikamen as dat haknschubn damit zahlte er seine 200 thaler und liess sich nur noch versprechen dass der advocat den ochsen nicht grob behandeln wolle kaum war er fort als der advocat den kaufmann benachrichtigte sie theilten das geld schlachteten den ochsen und lachten herzlich ueber den dummen bauern,0
dummy535,N,N,N,N,N,N,N,N,N,N,N,N,nach einiger zeit ging der bauer zum advocaten und fragte ob er seinen ochsen nicht mal sehen koenne nein das ginge nicht das wuerde den ochsen zu sehr stoeren doch versicherte er ihm dass er gute fortschritte mache wie der bauer zum zweiten und drittenmale kam half er sich mit derselben ausrede endlich da er besorgte der bauer moechte verdacht schoepfen sagte er ihm sein ochse sei papst in rom geworden darueber verwunderte der bauer sich hoechlich und fragte wie weit es nach rom sei ja da muesse er ein ganzes jahr reisen der bauer aber sagte wenns auch noch weiter waere so wolle er doch hin er ging nach hause und theilte seiner frau seinen plan mit ihren ochsen aus rom zu holen am andern morgen nahm er einen strick wickelte ihn um den leib und machte sich auf die reise nach rom das er dann auch nach langer zeit erreichte er erkundigte sich gleich nach der wohnung des papstes man zeigte ihm einen schoenen palast und als er ihn ansah freute er sich ueber seines ochsen glueck er ging stracks nach dem palast und wollte hinein aber eine wache versperrte ihm den weg der bauer sagte na wis n mi man wur is hei ik will n mit nęmn un mauder schal n ok seihn die wache glaubte nicht anders da er so wild aussah  er hatte sich auf der ganzen reise nicht gekaemmt und gewaschen  und vom mitnehmen sprach als dass er der teufel waere und liess ihn ein der bauer ging in die stube des papstes wo er seinen vermeintlichen ochsen schreiben sah herrje rief er min leiw oessing wur krigt n di eins wedder tau seihn indem er herantrat und ihn streichelte wickelte er unbemerkt den strick vom leibe that ihn ihm um den hals und sagte na nu kumm man mit min leiw oessing mauder schal di ok seihn und zerrte ihn durch die stube der papst war sprachlos vor entsetzen auch er glaubte dass der teufel ihn hole,0
dummy535,N,N,N,N,N,N,N,N,N,N,N,N,inzwischen hatte die wache laerm gemacht die leute kamen zusammengelaufen und erschraken als sie den bauern mit dem papste kommen sahen nur ein par hatten den muth den teufel zu bitten er moege ihren papst freilassen ne mit moet hei un mauder schal n ok seihn da boten sie ihm viel geld und immer mehr geld bis er ihn endlich freigab nun fragte er was der papst denn eigentlich zu thun habe und erhielt zur antwort dass er ueber alle koenige fuersten und prediger befehle das freute den alten bauern dass sein ochse eine so hohe anstellung hatte er liess sich von den leuten das versprechen geben dass sie seinem ochsen nichts zu leide thun wollten und machte sich auf die rueckreise zu hause erzaehlte er seiner frau von den hohen ehren wies ihr das geld das sie ihm gegeben und sagte ihr dass die leute ihn dort so sehr lieb haetten dass sie ihn gar nicht wieder fortlassen wollten die alte freute sich nicht minder und beide prahlten noch lange mit ihrem klugen ochsen,0
dummy535,N,N,N,N,N,N,N,N,N,N,N,N,ein seminarist aus der gegend von crivitz,0
